link,address,price,price_num,beds,bath,cars,suburb
https://www.realestate.com.au/property-apartment-nsw-sydney-425440638,"85-87 Kent Street, Sydney, NSW 2000",$615 PW,615.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425424890,"14/259 Clarence Street, Sydney, NSW 2000",$590,590.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425687238,"38 Bridge St, Sydney, NSW 2000",$595,595.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425647370,"25 Market St, Sydney, NSW 2000",$595,595.0,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-415791951,"37-43 King Street, Sydney, NSW 2000",$595 per week,595.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425150290,"3027/65 Tumbalong BLVD, Haymarket, NSW 2000",Deposit taken!,,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-421118294,"37-43  King Street, Sydney, NSW 2000",$595 per week,595.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425674206,"Lvl 10/6 Little Hay Street, Haymarket, NSW 2000",...week with nice view,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-420075474,"251/298 Sussex Street, Sydney, NSW 2000",$600 per week,600.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-414330867,"714/37-43 King Street, Sydney, NSW 2000",$600 Per Week,600.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425608842,"909/23 Shelley Street, Sydney, NSW 2000",$625pw,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425606834,"1305/209 Castlereagh St, Sydney, NSW 2000",Offers Invited,,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-410741695,"37  King Street, Sydney, NSW 2000",$600 per week,600.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425577514,"Level 16 352 Sussex Street, Sydney, NSW 2000",$620 per week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425546034,"214/569 George Street, Sydney, NSW 2000",$600 per week,600.0,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-420619582,"37-43 King Street, Sydney, NSW 2000",$600 per week,600.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425476762,"1607/188 Day Street, Sydney, NSW 2000",DEPOSIT TAKEN,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425476666,"1506/718 George Street, Sydney, NSW 2000",$600 per week,600.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425429410,"18xx/91 Liverpool Street, Sydney, NSW 2000",$650,650.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-410297043,"212/158 DAY STREET, Sydney, NSW 2000",$600 per week,600.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-424425486,"908/2 Quay Street, Haymarket, NSW 2000",$630,630.0,1,1,0,sydney
https://www.realestate.com.au/property-studio-nsw-sydney-425382546,"69/361 Kent Street, Sydney, NSW 2000",$600 per week,600.0,1,0,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-417822502,"L15/569 George Street, Sydney, NSW 2000",$610 Per Week,610.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425190394,"38 YORK STREET, Sydney, NSW 2000",From $685 - $700 per week,692.5,1,0,0,sydney
https://www.realestate.com.au/property-studio-nsw-sydney-423942482,"48/361 Kent Street, Sydney, NSW 2000",$610 per week,610.0,1,0,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425674422,"343 Pitt Street, Sydney, NSW 2000",$620 per week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425672710,"1007/710 George Street, Sydney, NSW 2000",$620 per week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425593942,"514/35 Shelley Street, Sydney, NSW 2000",DEPOSIT TAKEN,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425534522,"9/91 Goulburn Street, Sydney, NSW 2000",$620 per week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-422254682,"N9.09/33 Ultimo Road, Haymarket, NSW 2000",LEASED,,1,1,0,sydney
https://www.realestate.com.au/property-terrace-nsw-sydney-425520798,"A1/69 Windmill Street, Sydney, NSW 2000",$620 p.w.,620.0,2,1,0,sydney
https://www.realestate.com.au/property-studio-nsw-sydney-425511514,"187 Kent Street, Sydney, NSW 2000",$620,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-418843842,"L17/569 George Street, Sydney, NSW 2000",$620 Per Week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425475014,"2101/343 Pitt Street, Sydney, NSW 2000",$620 Per Week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-haymarket-421113770,"1209/33 Ultimo Road, Haymarket, NSW 2000",$620 per week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425297814,"1605/348 Sussex St, Sydney, NSW 2000",$620 Per Week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425283254,"1098/1 Steam Mill Lane, Haymarket, NSW 2000",$620 per week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425230146,"1098/1 Steam Mill Lane, Haymarket, NSW 2000",$620 per Week,620.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425683830,"23 Shelley Street, Sydney, NSW 2000",$625 p/week,625.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-417563598,"21/91 Goulbourn Street, Sydney, NSW 2000",$625 per week,625.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425612674,"Level 1/33 Ultimo Road, Sydney, NSW 2000",$630,630.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-418798666,"1 bed/158-166 Day Street, Sydney, NSW 2000",$630 per week,630.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425263046,"2 York Street, Sydney, NSW 2000",$630,630.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425138638,"10/414-418 Pitt Street, Haymarket, NSW 2000",$630 per week,630.0,1,1,0,sydney
